seed,sweep,domain,mean_norm,std_norm,max_norm,min_norm,n_entities
4096,0,user_behavior,1.0,7.23776861244768e-17,1.0000000000000002,0.9999999999999998,200
4096,1,security,1.0118340379156365,0.007431260159116814,1.030765285489911,0.9970293702840982,200
4096,1,decision_history,1.018171742820989,0.018503380967027576,1.1022683624708849,0.9624619447613754,200
4096,1,threat_intel,1.0461137199919819,0.035654527255326814,1.1629099507650442,0.9600434732098464,200
4096,1,network_flow,1.1245124096732073,0.06810722423435343,1.3052411307276075,0.9542527098475839,200
4096,1,asset_inventory,1.241395443033037,0.08687160396233486,1.50643362382294,1.038234241034044,200
4096,1,user_behavior,1.2410862747006484,0.09572782821702946,1.55299924496354,0.9881917412394395,200
4096,2,security,2.591790733464832,0.13426680862515358,2.9143121256148836,2.2807694581915117,200
4096,2,decision_history,5.670225357460058,0.14184146745773782,6.108001019260739,5.166909125901901,200
4096,2,threat_intel,10.979458805037543,0.1439534444936082,11.448417760166743,10.60705580452579,200
4096,2,network_flow,18.49086519907702,0.1618186785630171,19.00364630514435,18.171757412692205,200
4096,2,asset_inventory,26.043789271630168,0.15914632891963107,26.57597614800298,25.711703672878116,200
4096,2,user_behavior,26.078725313254736,0.18106726524608144,26.676165547685134,25.66614150987753,200
4096,3,security,90.02919483635746,0.15039827101703343,90.39887950167777,89.70268453454523,200
4096,3,decision_history,218.4989311079127,0.14930166988642404,218.99876857325225,217.98678011728782,200
4096,3,threat_intel,438.90340063649825,0.1480994658646994,439.3983156138814,438.5245063352861,200
4096,3,network_flow,751.4582458126173,0.16587160368609496,751.9757884639241,751.128536904284,200
4096,3,asset_inventory,1064.1120638647697,0.16080384621656818,1064.6401453260441,1063.7818339391565,200
4096,3,user_behavior,1064.0242886975614,0.18190675350602062,1064.6414214685483,1063.6079335571515,200
4096,4,security,3629.434262756953,0.1510018385689174,3629.809340711924,3629.1075815623853,200
4096,4,decision_history,8752.888116381911,0.149175344595433,8753.381920659467,8752.377062558282,200
4096,4,threat_intel,17492.79748879244,0.148209279545624,17493.293501561595,17492.418541425322,200
4096,4,network_flow,29849.04518771775,0.165982128948893,29849.567389226202,29848.718046445218,200
4096,4,asset_inventory,42205.32212111955,0.16112449760245792,42205.855109771765,42204.990558187215,200
4096,4,user_behavior,42205.23746649817,0.1824142798306763,42205.855109771765,42204.8212179464,200
4096,5,security,144137.28359294852,0.15104454970161846,144137.65877162322,144136.95680423646,200
4096,5,decision_history,348054.49419349775,0.14924100572230228,348054.9895619993,348053.9828884857,200
4096,5,threat_intel,696216.9808937758,0.14821195343463361,696217.4769643155,696216.601946836,200
4096,5,network_flow,1188624.639349349,0.16596764779260156,1188625.1608910295,1188624.3118102944,200
4096,5,asset_inventory,1681032.3347409677,0.16106848594371548,1681032.8668686578,1681032.003412747,200
4096,5,user_behavior,1681032.2491300954,0.18232609336509892,1681032.8668686578,1681031.8328386685,200
5120,0,security,1.0,7.364386412590295e-17,1.0000000000000002,0.9999999999999998,200
5120,0,decision_history,1.0,7.529898907871222e-17,1.0000000000000002,0.9999999999999998,200
5120,0,threat_intel,1.0,6.843874359417886e-17,1.0000000000000002,0.9999999999999998,200
5120,0,network_flow,1.0,6.707437923744493e-17,1.0000000000000002,0.9999999999999998,200
5120,0,asset_inventory,1.0,7.322423755269879e-17,1.0000000000000002,0.9999999999999998,200
5120,0,user_behavior,1.0,7.488863730937846e-17,1.0000000000000002,0.9999999999999998,200
5120,1,security,1.0132143616686173,0.011013837042855442,1.0441606450342604,0.9882918499364928,200
5120,1,decision_history,1.0323481999750153,0.032171631018472834,1.179390764144525,0.9338322381919575,200
5120,1,threat_intel,1.1144948340365717,0.07143452984125043,1.3988384156254186,0.9497111170771377,200
5120,1,network_flow,1.3242293242524235,0.10605009351925371,1.7296308943891048,1.0207906687406234,200
5120,1,asset_inventory,1.6009075194872606,0.14761384682974957,2.106580672289546,1.2016986913506877,200
5120,1,user_behavior,1.6032515298463477,0.1452147677412957,2.0977778320524654,1.1961447625104842,200
5120,2,security,4.269578644181026,0.1457768724877667,4.644583899237276,3.9445260136713918,200
5120,2,decision_history,9.785036014656075,0.1620629278682068,10.473733497630452,9.26082129019477,200
