condition,eta,eta_neg,noise_rate,seed,checkpoint,cumulative_gt_acc,gt_acc_credential,gt_acc_threat,gt_acc_lateral,gt_acc_exfil,gt_acc_insider,mean_profile_drift,mean_profile_separation
profile_cold,0.1,0.005,0.15,4096,200,0.385,0.43902439024390244,0.2619047619047619,0.125,0.6923076923076923,0.42105263157894735,0.1968948872343762,0.3594144405415093
profile_cold,0.1,0.005,0.15,4096,400,0.43,0.5375,0.21649484536082475,0.16176470588235295,0.84,0.425,0.2825456891894405,0.49812879987953557
profile_cold,0.1,0.005,0.15,4096,700,0.48428571428571426,0.6370370370370371,0.21604938271604937,0.25190839694656486,0.9117647058823529,0.4485294117647059,0.3448282893450426,0.5837761328468383
profile_cold,0.1,0.005,0.15,4096,1000,0.524,0.6542056074766355,0.22790697674418606,0.3241758241758242,0.9387755102040817,0.47668393782383417,0.4050637050276819,0.670927060676756
profile_cold,0.1,0.005,0.15,5120,50,0.3,0.0,0.0,0.25,0.8181818181818182,0.42857142857142855,0.05585229032273278,0.11645691689237213
profile_cold,0.1,0.005,0.15,5120,100,0.33,0.0,0.0,0.391304347826087,0.8333333333333334,0.5625,0.10275838438369064,0.19476072289604945
profile_cold,0.1,0.005,0.15,5120,200,0.34,0.0,0.0,0.3958333333333333,0.8421052631578947,0.4722222222222222,0.17181026777525793,0.31527048909512595
profile_cold,0.1,0.005,0.15,5120,400,0.3475,0.0,0.0,0.47058823529411764,0.7534246575342466,0.5641025641025641,0.2538527598936401,0.4492495957763292
profile_cold,0.1,0.005,0.15,5120,700,0.41285714285714287,0.007042253521126761,0.0,0.535031847133758,0.8540145985401459,0.6041666666666666,0.33096324909683633,0.5732504716014546
profile_cold,0.1,0.005,0.15,5120,1000,0.444,0.052884615384615384,0.0,0.5529953917050692,0.8936170212765957,0.6971153846153846,0.40638875225389376,0.6605426175666117
profile_cold,0.1,0.005,0.15,6144,50,0.24,0.42857142857142855,0.5555555555555556,0.1111111111111111,0.21428571428571427,0.0,0.043574462613391804,0.09274729174328969
profile_cold,0.1,0.005,0.15,6144,100,0.36,0.7142857142857143,0.5,0.11764705882352941,0.43478260869565216,0.0,0.09308258363313562,0.18671509998901198
profile_cold,0.1,0.005,0.15,6144,200,0.445,0.8043478260869565,0.48484848484848486,0.35294117647058826,0.5581395348837209,0.0,0.1719468279087715,0.32211675209153384
profile_cold,0.1,0.005,0.15,6144,400,0.4775,0.8117647058823529,0.5423728813559322,0.4864864864864865,0.5684210526315789,0.0,0.25447792408819503,0.4613869780903713
profile_cold,0.1,0.005,0.15,6144,700,0.49857142857142855,0.855072463768116,0.5254237288135594,0.5379310344827586,0.6026490066225165,0.0,0.3323778505476493,0.5793146246872396
profile_cold,0.1,0.005,0.15,6144,1000,0.502,0.8557692307692307,0.5621301775147929,0.5263157894736842,0.5721153846153846,0.0,0.3670201382531558,0.6298592624905166
profile_cold,0.1,0.01,0.15,42,50,0.36,0.23076923076923078,0.36363636363636365,0.5,0.2857142857142857,0.45454545454545453,0.0667039523167749,0.13265069057656678
profile_cold,0.1,0.01,0.15,42,100,0.44,0.43478260869565216,0.4,0.45,0.5294117647058824,0.4,0.12101694947306385,0.2343483385251416
profile_cold,0.1,0.01,0.15,42,200,0.5,0.5652173913043478,0.4117647058823529,0.5714285714285714,0.6129032258064516,0.3888888888888889,0.19767539064786696,0.37636750803409197
profile_cold,0.1,0.01,0.15,42,400,0.5125,0.5957446808510638,0.33783783783783783,0.5211267605633803,0.7941176470588235,0.3548387096774194,0.26072702879561177,0.4742001580685588
profile_cold,0.1,0.01,0.15,42,700,0.5571428571428572,0.6078431372549019,0.42142857142857143,0.5037037037037037,0.8721804511278195,0.38848920863309355,0.3473571204457292,0.5810513771914253
profile_cold,0.1,0.01,0.15,42,1000,0.597,0.6697247706422018,0.4782608695652174,0.5124378109452736,0.915,0.39086294416243655,0.4252234386884474,0.6711397712397439
profile_cold,0.1,0.01,0.15,123,50,0.48,0.5714285714285714,0.18181818181818182,0.6666666666666666,0.875,0.3333333333333333,0.06931567389653566,0.1359780491753186
profile_cold,0.1,0.01,0.15,123,100,0.58,0.7222222222222222,0.4,0.7647058823529411,0.8666666666666667,0.36,0.13993269039962503,0.2592473057512955
profile_cold,0.1,0.01,0.15,123,200,0.64,0.7631578947368421,0.46808510638297873,0.7857142857142857,0.7586206896551724,0.5,0.22580863462625556,0.4005410746396557
profile_cold,0.1,0.01,0.15,123,400,0.7175,0.88,0.41975308641975306,0.8152173913043478,0.8095238095238095,0.6853932584269663,0.3409084908768565,0.5594956987277666
profile_cold,0.1,0.01,0.15,123,700,0.7928571428571428,0.9264705882352942,0.5285714285714286,0.8366013071895425,0.9124087591240876,0.7611940298507462,0.48057694189054845,0.7139582083858471
profile_cold,0.1,0.01,0.15,123,1000,0.853,0.9411764705882353,0.6716417910447762,0.883177570093458,0.9368932038834952,0.8333333333333334,0.5705510411055391,0.8243192497435335
profile_cold,0.1,0.01,0.15,456,50,0.34,0.6666666666666666,0.2857142857142857,0.3,0.0,0.3076923076923077,0.05408939028302658,0.11385550889854558
profile_cold,0.1,0.01,0.15,456,100,0.4,0.8181818181818182,0.3684210526315789,0.2727272727272727,0.0,0.42857142857142855,0.10292242986724012,0.20047655912419193
profile_cold,0.1,0.01,0.15,456,200,0.435,0.8918918918918919,0.4358974358974359,0.3333333333333333,0.02631578947368421,0.5,0.18299530595760644,0.3283384043991429
profile_cold,0.1,0.01,0.15,456,400,0.585,0.92,0.7045454545454546,0.4675324675324675,0.10256410256410256,0.7195121951219512,0.32661006024621525,0.5257504695914352
profile_cold,0.1,0.01,0.15,456,700,0.6528571428571428,0.9393939393939394,0.8152866242038217,0.5223880597014925,0.11194029850746269,0.8391608391608392,0.45417768207711895,0.6954426664825609
profile_cold,0.1,0.01,0.15,456,1000,0.688,0.9518716577540107,0.855072463768116,0.5797101449275363,0.14054054054054055,0.8738317757009346,0.49463236270139815,0.7599079379869971
profile_cold,0.1,0.01,0.15,789,50,0.5,0.75,0.3333333333333333,0.0,0.4444444444444444,0.6,0.07109675777428306,0.13882501258177496
profile_cold,0.1,0.01,0.15,789,100,0.49,0.8214285714285714,0.3,0.0,0.5217391304347826,0.47058823529411764,0.12676479975087357,0.24185952934898663
profile_cold,0.1,0.01,0.15,789,200,0.55,0.8846153846153846,0.46511627906976744,0.0,0.5405405405405406,0.6486486486486487,0.2067230350000134,0.3698977640601551
profile_cold,0.1,0.01,0.15,789,400,0.6,0.9010989010989011,0.5764705882352941,0.05555555555555555,0.6363636363636364,0.7466666666666667,0.3203704585147079,0.5416309221182646
profile_cold,0.1,0.01,0.15,789,700,0.6828571428571428,0.9256756756756757,0.6158940397350994,0.24031007751937986,0.7388059701492538,0.855072463768116,0.45084917270227065,0.720688708916634
profile_cold,0.1,0.01,0.15,789,1000,0.725,0.9466019417475728,0.6567796610169492,0.2967032967032967,0.8044692737430168,0.8984771573604061,0.5040094231080432,0.769034777279362
profile_cold,0.1,0.01,0.15,1024,50,0.28,0.4444444444444444,0.13333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.05647959758335619,0.10552173085952592
profile_cold,0.1,0.01,0.15,1024,100,0.51,0.6111111111111112,0.28,0.6,0.55,0.5909090909090909,0.12434306744557026,0.22365577336142026
profile_cold,0.1,0.01,0.15,1024,200,0.665,0.6744186046511628,0.358974358974359,0.8095238095238095,0.6857142857142857,0.7804878048780488,0.24785735498296474,0.4259741519736303
profile_cold,0.1,0.01,0.15,1024,400,0.72,0.6666666666666666,0.43209876543209874,0.8681318681318682,0.7948717948717948,0.8205128205128205,0.3810781117031415,0.6047763092807626
profile_cold,0.1,0.01,0.15,1024,700,0.7628571428571429,0.6612903225806451,0.460431654676259,0.9053254437869822,0.875,0.8787878787878788,0.4817240607296145,0.7274526399305811
profile_cold,0.1,0.01,0.15,1024,1000,0.788,0.6868131868131868,0.5260663507109005,0.926530612244898,0.9047619047619048,0.8901734104046243,0.5175994906489144,0.7786516108101331
profile_cold,0.1,0.01,0.15,2048,50,0.32,0.6666666666666666,0.0,0.7142857142857143,0.36363636363636365,0.2,0.06427815417482582,0.13120665695812453
profile_cold,0.1,0.01,0.15,2048,100,0.38,0.7272727272727273,0.0,0.6470588235294118,0.65,0.20689655172413793,0.11049637347163563,0.2130107271056609
profile_cold,0.1,0.01,0.15,2048,200,0.525,0.8378378378378378,0.0,0.7058823529411765,0.8372093023255814,0.27450980392156865,0.21548975799375794,0.3756096631129803
profile_cold,0.1,0.01,0.15,2048,400,0.61,0.8961038961038961,0.0,0.8194444444444444,0.9101123595505618,0.4117647058823529,0.3324587249021416,0.5492407176766053
profile_cold,0.1,0.01,0.15,2048,700,0.6471428571428571,0.9185185185185185,0.015151515151515152,0.8321678321678322,0.9463087248322147,0.475177304964539,0.4073408472861971,0.6490465437007977
profile_cold,0.1,0.01,0.15,2048,1000,0.658,0.9322916666666666,0.030456852791878174,0.864321608040201,0.9619047619047619,0.4900990099009901,0.4587039128096544,0.7062716776529363
profile_cold,0.1,0.01,0.15,3072,50,0.3,0.6,0.0,0.0,0.0,0.6,0.04454314840679134,0.08558682609384215
profile_cold,0.1,0.01,0.15,3072,100,0.4,0.75,0.29411764705882354,0.23809523809523808,0.058823529411764705,0.56,0.09572772152255728,0.18338043850176403
profile_cold,0.1,0.01,0.15,3072,200,0.46,0.85,0.3157894736842105,0.32432432432432434,0.03225806451612903,0.6111111111111112,0.17326158192825847,0.3141339726205484
profile_cold,0.1,0.01,0.15,3072,400,0.535,0.9,0.4177215189873418,0.4050632911392405,0.15492957746478872,0.7425742574257426,0.30171589812128524,0.5223503279235238
profile_cold,0.1,0.01,0.15,3072,700,0.62,0.937007874015748,0.46153846153846156,0.5955882352941176,0.2558139534883721,0.8181818181818182,0.40680295896838337,0.6726219373323203
profile_cold,0.1,0.01,0.15,3072,1000,0.687,0.9375,0.48792270531400966,0.6751269035532995,0.45054945054945056,0.8603603603603603,0.4759521223544211,0.7614164500158723
profile_cold,0.1,0.01,0.15,4096,50,0.16,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3,0.040503310001643755,0.08439868589665248
profile_cold,0.1,0.01,0.15,4096,100,0.28,0.17647058823529413,0.1111111111111111,0.2777777777777778,0.5625,0.36363636363636365,0.09393225165805774,0.1827408010301373
profile_cold,0.1,0.01,0.15,4096,200,0.4,0.4878048780487805,0.19047619047619047,0.2,0.717948717948718,0.42105263157894735,0.19418473020484286,0.3518336141334352
profile_cold,0.1,0.01,0.15,4096,400,0.445,0.5625,0.21649484536082475,0.20588235294117646,0.8533333333333334,0.425,0.2814504330704001,0.4910338623261695
profile_cold,0.1,0.01,0.15,4096,700,0.5314285714285715,0.6592592592592592,0.30864197530864196,0.3511450381679389,0.9191176470588235,0.45588235294117646,0.37766643446470843,0.6181447270626096
profile_cold,0.1,0.01,0.15,4096,1000,0.575,0.6682242990654206,0.3767441860465116,0.4010989010989011,0.9438775510204082,0.48186528497409326,0.43286343309220615,0.6957455435023021
profile_cold,0.1,0.01,0.15,5120,50,0.36,0.0,0.3333333333333333,0.25,0.8181818181818182,0.42857142857142855,0.060905753888865946,0.11666384682949213
profile_cold,0.1,0.01,0.15,5120,100,0.4,0.0,0.2916666666666667,0.391304347826087,0.8333333333333334,0.5625,0.11155562858613581,0.20373281677029081
profile_cold,0.1,0.01,0.15,5120,200,0.425,0.0,0.4358974358974359,0.3958333333333333,0.8421052631578947,0.4722222222222222,0.19638878789927688,0.3537244090795292
profile_cold,0.1,0.01,0.15,5120,400,0.4325,0.011904761904761904,0.3625,0.47058823529411764,0.8082191780821918,0.5641025641025641,0.2873625708436196,0.493661767173579
profile_cold,0.1,0.01,0.15,5120,700,0.49,0.007042253521126761,0.4083333333333333,0.535031847133758,0.8905109489051095,0.6041666666666666,0.3758739805911264,0.6334613132318647
profile_cold,0.1,0.01,0.15,5120,1000,0.521,0.014423076923076924,0.44692737430167595,0.5529953917050692,0.9202127659574468,0.6971153846153846,0.4425671655498925,0.7045517853909593
profile_cold,0.1,0.01,0.15,6144,50,0.3,0.5714285714285714,0.5555555555555556,0.1111111111111111,0.35714285714285715,0.0,0.051799092500076936,0.10617369542528222
profile_cold,0.1,0.01,0.15,6144,100,0.36,0.5714285714285714,0.5,0.17647058823529413,0.5217391304347826,0.0,0.0922204099250148,0.17966301293238077
profile_cold,0.1,0.01,0.15,6144,200,0.445,0.6304347826086957,0.48484848484848486,0.4117647058823529,0.6046511627906976,0.09090909090909091,0.16135358050727583,0.30117105454714377
profile_cold,0.1,0.01,0.15,6144,400,0.535,0.6705882352941176,0.5423728813559322,0.5135135135135135,0.6842105263157895,0.25287356321839083,0.2540471640007342,0.4530058384766818
profile_cold,0.1,0.01,0.15,6144,700,0.5828571428571429,0.782608695652174,0.5254237288135594,0.5517241379310345,0.7483443708609272,0.30405405405405406,0.36391947004533926,0.6055103444134426
profile_cold,0.1,0.01,0.15,6144,1000,0.619,0.8509615384615384,0.5621301775147929,0.5358851674641149,0.8028846153846154,0.3300970873786408,0.4378225342498349,0.6984013641918025
profile_cold,0.1,0.05,0.15,42,50,0.4,0.6153846153846154,0.45454545454545453,0.125,0.14285714285714285,0.45454545454545453,0.08181797976983475,0.14126979489767086
profile_cold,0.1,0.05,0.15,42,100,0.53,0.6956521739130435,0.5333333333333333,0.3,0.5294117647058824,0.56,0.1381532695312796,0.2368306055880625
profile_cold,0.1,0.05,0.15,42,200,0.675,0.782608695652174,0.6176470588235294,0.4857142857142857,0.6129032258064516,0.7777777777777778,0.23288126353708277,0.40411572081636976
profile_cold,0.1,0.05,0.15,42,400,0.755,0.8617021276595744,0.6216216216216216,0.5492957746478874,0.8235294117647058,0.8602150537634409,0.35768004589912444,0.5886638676319732
profile_cold,0.1,0.05,0.15,42,700,0.8371428571428572,0.9150326797385621,0.7857142857142857,0.6666666666666666,0.9097744360902256,0.8992805755395683,0.4979236569523403,0.7530119492722742
profile_cold,0.1,0.05,0.15,42,1000,0.872,0.926605504587156,0.8369565217391305,0.7263681592039801,0.94,0.9238578680203046,0.5450050095226133,0.8103988763791174
profile_cold,0.1,0.05,0.15,123,50,0.5,0.8571428571428571,0.2727272727272727,0.4444444444444444,0.875,0.3333333333333333,0.09302714333738148,0.1615221460375511
profile_cold,0.1,0.05,0.15,123,100,0.59,0.8888888888888888,0.48,0.5294117647058824,0.8666666666666667,0.36,0.15530398147201804,0.271966104989758
profile_cold,0.1,0.05,0.15,123,200,0.685,0.9210526315789473,0.6170212765957447,0.5952380952380952,0.7586206896551724,0.5909090909090909,0.25771449126820933,0.44529451880124776
profile_cold,0.1,0.05,0.15,123,400,0.8,0.9333333333333333,0.7530864197530864,0.7282608695652174,0.8412698412698413,0.7752808988764045,0.3905825903508595,0.6136428658070503
profile_cold,0.1,0.05,0.15,123,700,0.8671428571428571,0.9558823529411765,0.8571428571428571,0.7843137254901961,0.927007299270073,0.8208955223880597,0.5008719146573144,0.7414484007228149
profile_cold,0.1,0.05,0.15,123,1000,0.905,0.9625668449197861,0.900497512437811,0.8457943925233645,0.9466019417475728,0.875,0.5754445060152039,0.8315123272391595
profile_cold,0.1,0.05,0.15,456,50,0.36,0.5,0.2857142857142857,0.5,0.0,0.38461538461538464,0.06683880094162462,0.12130883833157871
profile_cold,0.1,0.05,0.15,456,100,0.47,0.5454545454545454,0.5263157894736842,0.5454545454545454,0.1875,0.47619047619047616,0.1250183875417792,0.2173107528991345
profile_cold,0.1,0.05,0.15,456,200,0.625,0.7297297297297297,0.6153846153846154,0.6428571428571429,0.5,0.6363636363636364,0.24302037651484837,0.40732598835937783
profile_cold,0.1,0.05,0.15,456,400,0.765,0.84,0.8068181818181818,0.7532467532467533,0.6410256410256411,0.7804878048780488,0.3852269811342145,0.6026184217639653
profile_cold,0.1,0.05,0.15,456,700,0.8285714285714286,0.8939393939393939,0.8726114649681529,0.8134328358208955,0.6791044776119403,0.8741258741258742,0.49992939233736244,0.7348746102315301
profile_cold,0.1,0.05,0.15,456,1000,0.866,0.9197860962566845,0.8985507246376812,0.8502415458937198,0.7567567567567568,0.897196261682243,0.5743289104248694,0.8380155546501055
profile_cold,0.1,0.05,0.15,789,50,0.42,0.25,0.4444444444444444,0.16666666666666666,0.5555555555555556,0.7,0.07117107765329797,0.1237699432945579
profile_cold,0.1,0.05,0.15,789,100,0.43,0.25,0.4,0.16666666666666666,0.6086956521739131,0.7058823529411765,0.11210730542281129,0.17918570624106528
profile_cold,0.1,0.05,0.15,789,200,0.5,0.40384615384615385,0.4883720930232558,0.25806451612903225,0.5945945945945946,0.7567567567567568,0.19896865073792633,0.32701767823240785
profile_cold,0.1,0.05,0.15,789,400,0.6475,0.6153846153846154,0.6352941176470588,0.5277777777777778,0.6883116883116883,0.7733333333333333,0.37286182295977144,0.5960182968005969
profile_cold,0.1,0.05,0.15,789,700,0.7842857142857143,0.75,0.7880794701986755,0.7054263565891473,0.8059701492537313,0.8695652173913043,0.5213342106006428,0.7817773558086396
profile_cold,0.1,0.05,0.15,789,1000,0.842,0.8203883495145631,0.8601694915254238,0.7582417582417582,0.8547486033519553,0.9086294416243654,0.5657861784739947,0.8255360131198691
profile_cold,0.1,0.05,0.15,1024,50,0.38,0.6666666666666666,0.26666666666666666,0.1111111111111111,0.625,0.3333333333333333,0.08146567356064592,0.13805073189535697
profile_cold,0.1,0.05,0.15,1024,100,0.52,0.7222222222222222,0.32,0.26666666666666666,0.7,0.5909090909090909,0.11889151383565537,0.2139689473465715
profile_cold,0.1,0.05,0.15,1024,200,0.625,0.7674418604651163,0.46153846153846156,0.42857142857142855,0.7142857142857143,0.7560975609756098,0.21921255565157835,0.3704942523564291
profile_cold,0.1,0.05,0.15,1024,400,0.7425,0.8472222222222222,0.6296296296296297,0.6483516483516484,0.8205128205128205,0.7948717948717948,0.3732183135201545,0.5922151667344344
profile_cold,0.1,0.05,0.15,1024,700,0.8242857142857143,0.9032258064516129,0.762589928057554,0.7218934911242604,0.8970588235294118,0.8712121212121212,0.4953418468889904,0.7402137046529172
profile_cold,0.1,0.05,0.15,1024,1000,0.859,0.9120879120879121,0.8388625592417062,0.7755102040816326,0.9206349206349206,0.8786127167630058,0.5371904897158419,0.7804779018140307
profile_cold,0.1,0.05,0.15,2048,50,0.36,0.16666666666666666,0.0,0.7142857142857143,0.45454545454545453,0.4666666666666667,0.06815173346561142,0.1208156972028256
profile_cold,0.1,0.05,0.15,2048,100,0.46,0.18181818181818182,0.21739130434782608,0.5882352941176471,0.7,0.5172413793103449,0.11503584590768083,0.19883221891565858
profile_cold,0.1,0.05,0.15,2048,200,0.61,0.5675675675675675,0.2857142857142857,0.6764705882352942,0.8604651162790697,0.6078431372549019,0.2288673800751654,0.3920120371618058
profile_cold,0.1,0.05,0.15,2048,400,0.725,0.7532467532467533,0.37662337662337664,0.8055555555555556,0.9325842696629213,0.7294117647058823,0.36929557824855425,0.5959692155339134
profile_cold,0.1,0.05,0.15,2048,700,0.8057142857142857,0.8296296296296296,0.553030303030303,0.8391608391608392,0.959731543624161,0.8226950354609929,0.4978776760339139,0.7595894011005877
profile_cold,0.1,0.05,0.15,2048,1000,0.847,0.8645833333333334,0.6548223350253807,0.8693467336683417,0.9714285714285714,0.8663366336633663,0.5714715509915483,0.8305824144058462
